what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1398248801124
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1398248801125
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1398248801125
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1398248801126
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1398248801126
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1398248801127
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1398248801127
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1398248801128
os,sysinfo,,,"win32",1398248801130
arch,sysinfo,,,"x86",1398248801130
ws,sysinfo,,,"win32",1398248801130
locale,sysinfo,,,"zh_CN",1398248801130
processors,sysinfo,,,"4",1398248801130
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1398248801130
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1398248801130
java.specification.name,sysinfo,,,"Java Platform API Specification",1398248801130
java.specification.vendor,sysinfo,,,"Oracle Corporation",1398248801130
java.specification.version,sysinfo,,,"1.7",1398248801130
java.vendor,sysinfo,,,"Oracle Corporation",1398248801130
java.version,sysinfo,,,"1.7.0_45",1398248801130
java.vm.info,sysinfo,,,"mixed mode, sharing",1398248801130
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1398248801130
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1398248801130
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1398248801130
java.vm.specification.version,sysinfo,,,"1.7",1398248801130
java.vm.vendor,sysinfo,,,"Oracle Corporation",1398248801130
java.vm.version,sysinfo,,,"24.45-b08",1398248801130
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398248804630
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1398248811535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398248815803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398248831989
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398248832078
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398248832159
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398248847801
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1398248849099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398248851641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249104416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1398249104428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1398249104428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249106333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249152388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249160207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249163840
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1398249164392
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1398249164454
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398249164483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249166380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249221731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249221907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249222116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249224559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249224722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249230005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249230018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249231374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249231429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398249233268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398249233274
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398249233275
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398249233340
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398249233340
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398249236639
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398249236699
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398249238662
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398249238901
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398249238962
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1398249242910
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1398249248989
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1398249248990
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1398249249001
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1398249249002
