what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1398388518855
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1398388518855
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1398388518856
os,sysinfo,,,"win32",1398388518858
arch,sysinfo,,,"x86",1398388518858
ws,sysinfo,,,"win32",1398388518858
locale,sysinfo,,,"zh_CN",1398388518858
processors,sysinfo,,,"4",1398388518858
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1398388518858
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1398388518858
java.specification.name,sysinfo,,,"Java Platform API Specification",1398388518858
java.specification.vendor,sysinfo,,,"Oracle Corporation",1398388518858
java.specification.version,sysinfo,,,"1.7",1398388518858
java.vendor,sysinfo,,,"Oracle Corporation",1398388518858
java.version,sysinfo,,,"1.7.0_45",1398388518858
java.vm.info,sysinfo,,,"mixed mode, sharing",1398388518858
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1398388518858
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1398388518858
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1398388518858
java.vm.specification.version,sysinfo,,,"1.7",1398388518858
java.vm.vendor,sysinfo,,,"Oracle Corporation",1398388518858
java.vm.version,sysinfo,,,"24.45-b08",1398388518858
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1398388519020
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1398388521943
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1398388521957
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1398388523650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398388886309
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1398388902698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398388961024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1398388961040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398388965257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398388988175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1398388988182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398389406138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398389406293
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1398389411188
